"","Article_day","True_Dummy","Likert_Evaluation","Age","Dig_Lit_Avg","Income_Score","CRT_Score","Familiar_Story","Education_Score","Duration","Ideology_Score","Gender","ResponseId","Treatment","Dummy_Ideology","Article_Lean","Dummy_Congruence","Susc_FN","Treat_Search","Article"
"171","dec 10_5",0,5,63,3.5,1,1,"Yes",5,913,1,1,"R_SNtrWUIbvAjDZrX",0,"Conservative","Neutral",0,0,0,"5"
"172","dec 10_5",1,5,18,2.5,1,3,"Yes",3,1283,2,0,"R_r7GDLlFhrVvu7tL",0,"Conservative","Neutral",0,1,0,"5"
"173","dec 10_5",0,5,56,3.7,0,3,"Yes",1,13238,1,0,"R_2f0DxEgANxVmVj3",0,"Conservative","Neutral",0,0,0,"5"
"174","dec 10_5",1,4,37,4,0,2,"No",1,1156,-3,0,"R_1KvWA5ZJS8q2Jvu",0,"Liberal","Neutral",0,1,0,"5"
"175","dec 10_5",1,6,59,4.2,0,3,"Yes",3,1699,1,0,"R_BsNxezrh19SfcUF",0,"Conservative","Neutral",0,1,0,"5"
"176","dec 10_5",1,5,41,4.7,1,1,"No",1,1528,0,0,"R_2uxlhvaqrnaOogV",0,"Moderate","Neutral",0,1,0,"5"
"177","dec 10_5",1,5,48,3.9,0,0,"No",1,1496,3,0,"R_2BkxeEnv0toFWvg",0,"Conservative","Neutral",0,1,0,"5"
"178","dec 10_5",1,5,63,4.2,0,3,"Yes",2,2406,2,0,"R_stBZ6lObXEyisBX",0,"Conservative","Neutral",0,1,0,"5"
"179","dec 10_5",0,4,35,4.3,1,1,"No",1,1670,0,0,"R_PCoJWaP868jygvf",0,"Moderate","Neutral",0,0,0,"5"
"180","dec 10_5",1,5,68,3.1,1,2,"No",4,1197,1,0,"R_SPLy1sf1DBhK0Ol",0,"Conservative","Neutral",0,1,0,"5"
"181","dec 10_5",0,2,24,2.5,1,0,"No",3,1459,0,0,"R_3EcYkwWjSaruIZE",0,"Moderate","Neutral",0,0,0,"5"
"182","dec 10_5",1,5,36,4.4,0,0,"No",1,676,0,0,"R_1dB2NNG5tTiJFGh",1,"Moderate","Neutral",0,1,1,"5"
"183","dec 10_5",1,7,35,3.5,2,3,"No",4,702,0,0,"R_DpirKwPKzPOGwrT",1,"Moderate","Neutral",0,1,1,"5"
"184","dec 10_5",0,4,52,2.7,1,0,"No",2,938,0,1,"R_STuIaY1oTKXNbFL",1,"Moderate","Neutral",0,0,1,"5"
"185","dec 10_5",1,7,35,5,1,2,"No",2,874,-1,1,"R_aeBnXzFzFxRZEAh",1,"Liberal","Neutral",0,1,1,"5"
"186","dec 10_5",1,7,58,3.9,3,4,"Yes",3,1460,0,1,"R_9FV0e3e8dknb0HL",1,"Moderate","Neutral",0,1,1,"5"
"187","dec 10_5",1,5,38,3.7,1,2,"No",1,763,0,1,"R_udItcJqU387xpg5",1,"Moderate","Neutral",0,1,1,"5"
"188","dec 10_5",1,7,26,5,0,1,"No",3,801,-3,0,"R_2hJB53Xn3iMjrj3",1,"Liberal","Neutral",0,1,1,"5"
"189","dec 10_5",1,7,61,2.8,0,3,"Yes",2,1589,-1,0,"R_YVzP8uqfyb4GXRv",1,"Liberal","Neutral",0,1,1,"5"
"190","dec 10_5",1,7,29,4.4,2,2,"Yes",3,1639,-2,1,"R_bQQ4VbwC4dHiIWR",1,"Liberal","Neutral",0,1,1,"5"
"191","dec 11_2",0,4,52,2.1,1,0,"No",2,3124,3,1,"R_eCJk8ICa9NcnGQ9",1,"Conservative","Liberal",0,0,1,"2"
"192","dec 11_2",0,1,39,5,1,2,"No",1,1257,0,1,"R_31bxRhgjwyGnCUg",1,"Moderate","Liberal",0,0,1,"2"
"193","dec 11_2",1,6,57,4.8,1,3,"Not Sure",1,1656,0,0,"R_1g1p7CE7m1mNVcu",1,"Moderate","Liberal",0,1,1,"2"
"194","dec 11_2",0,1,64,4.8,0,1,"No",5,1800,-1,1,"R_2fIHWdgblhi2IqE",1,"Liberal","Liberal",1,0,1,"2"
"195","dec 11_2",0,3,35,4.1,1,2,"No",3,1716,0,1,"R_Y51xpNl4nvoR92p",1,"Moderate","Liberal",0,0,1,"2"
"196","dec 11_2",0,1,56,4.7,3,1,"No",3,922,1,0,"R_1lt1vo6GdcPWUJM",1,"Conservative","Liberal",0,0,1,"2"
"197","dec 11_2",1,7,55,3.8,1,0,"No",3,3376,0,1,"R_217jCPiyZMoLhAc",1,"Moderate","Liberal",0,1,1,"2"
"198","dec 11_2",1,7,70,2.8,0,2,"Yes",0,1648,2,0,"R_22zy4yc4EztZSof",1,"Conservative","Liberal",0,1,1,"2"
"199","dec 11_2",1,7,40,3.4,1,1,"No",1,5137,0,1,"R_veScfk1tKB6cJyx",1,"Moderate","Liberal",0,1,1,"2"
"200","dec 11_2",1,7,36,4.8,3,1,"Not Sure",3,2177,3,0,"R_3KPHV9Fkt50krBf",1,"Conservative","Liberal",0,1,1,"2"
"201","dec 11_2",0,3,18,2.7,2,3,"No",3,522,2,0,"R_cInZWfd96swcNeF",1,"Conservative","Liberal",0,0,1,"2"
"202","dec 11_2",1,3,38,4.1,0,1,"No",1,1172,-2,1,"R_24uTGPLORmswjRf",1,"Liberal","Liberal",1,1,1,"2"
"203","dec 11_2",1,6,32,4.6,0,3,"No",3,2893,3,0,"R_3R4t73im40Q3tjy",1,"Conservative","Liberal",0,1,1,"2"
"204","dec 11_2",0,3,29,3.8,3,3,"No",2,1150,NA,0,"R_egqVLYOn9VmHvSV",1,NA,"Liberal",NA,0,1,"2"
"205","dec 11_2",0,4,50,4.6,1,1,"No",2,704,-1,0,"R_12x32mbyFJl0kRW",1,"Liberal","Liberal",1,0,1,"2"
"206","dec 11_2",1,5,30,3.7,3,4,"No",4,1154,0,0,"R_Dk6x3z31f85L89b",1,"Moderate","Liberal",0,1,1,"2"
"207","dec 11_2",0,4,32,3,0,1,"No",4,736,0,0,"R_10NkmTBZ9qf8cpI",1,"Moderate","Liberal",0,0,1,"2"
"208","dec 11_2",1,7,24,5,0,2,"Yes",3,1212,-3,0,"R_2bWvHZqc9vEHLo2",1,"Liberal","Liberal",1,1,1,"2"
"209","dec 11_2",0,2,39,5,1,2,"No",1,1257,0,1,"R_31bxRhgjwyGnCUg",0,"Moderate","Liberal",0,0,0,"2"
"210","dec 11_2",0,4,33,4.4,2,2,"No",3,908,0,0,"R_TtGXJoENSnB2eR3",1,"Moderate","Liberal",0,0,1,"2"
"211","dec 11_2",0,3,59,2.9,1,1,"No",2,1266,1,0,"R_30jcgAYT6jLOjBe",1,"Conservative","Liberal",0,0,1,"2"
"212","dec 11_2",0,4,30,3.5,2,1,"No",2,7337,0,1,"R_UiruOO13RMpiW3f",1,"Moderate","Liberal",0,0,1,"2"
"213","dec 11_2",0,4,42,4.9,3,2,"No",4,985,-1,0,"R_3rZlo0Lq8OVt9ql",1,"Liberal","Liberal",1,0,1,"2"
"214","dec 11_2",0,4,31,5,0,1,"No",3,1232,-1,0,"R_yBVAdYUgh4SixCF",1,"Liberal","Liberal",1,0,1,"2"
"215","dec 11_2",0,3,22,3.4,0,0,"No",3,757,1,1,"R_ptOmSO0KaGURKM1",1,"Conservative","Liberal",0,0,1,"2"
"216","dec 11_2",1,7,63,3.7,3,0,"No",3,1256,0,1,"R_2q1VxJVhO2812Od",1,"Moderate","Liberal",0,1,1,"2"
"217","dec 11_2",0,4,49,5,1,2,"No",3,904,-1,1,"R_1MYZ1agM2Pv0YC3",1,"Liberal","Liberal",1,0,1,"2"
"218","dec 11_2",0,3,68,3.8,3,2,"No",4,1138,-2,0,"R_1EdmTgMjaTXRJq7",1,"Liberal","Liberal",1,0,1,"2"
"219","dec 11_2",0,1,44,5,1,0,"No",3,573,0,0,"R_1PSosnAFbz6r0Fz",1,"Moderate","Liberal",0,0,1,"2"
"220","dec 11_2",0,2,56,4.5,1,2,"No",3,2379,0,1,"R_21hAH8v1d7DlHNK",1,"Moderate","Liberal",0,0,1,"2"
"221","dec 11_2",0,4,72,3.8,1,0,"No",1,852,1,1,"R_2BrhQymSz941SzC",1,"Conservative","Liberal",0,0,1,"2"
"222","dec 11_2",0,2,39,3.4,3,1,"No",5,1223,3,1,"R_1pMeugBZ4HNuDrQ",1,"Conservative","Liberal",0,0,1,"2"
"223","dec 11_2",1,7,35,4.2,0,0,"No",4,5363,-3,1,"R_2xV2V61RxE21z6c",1,"Liberal","Liberal",1,1,1,"2"
"224","dec 11_2",1,7,44,5,0,0,"No",4,1034,0,1,"R_1cZgDpOz4dDzFyM",1,"Moderate","Liberal",0,1,1,"2"
"225","dec 11_2",0,4,36,2.9,0,0,"No",1,1001,0,1,"R_267qh1l1Q4uPs2Z",1,"Moderate","Liberal",0,0,1,"2"
"226","dec 11_2",1,7,47,4.6,1,2,"No",2,1170,-3,1,"R_24CzspAlAQTbB86",1,"Liberal","Liberal",1,1,1,"2"
"227","dec 11_2",0,2,40,4.7,0,0,"No",1,1231,0,1,"R_3EtDCZOJmhiyOCh",1,"Moderate","Liberal",0,0,1,"2"
"228","dec 11_2",0,6,59,2.9,1,1,"No",2,1266,1,0,"R_30jcgAYT6jLOjBe",0,"Conservative","Liberal",0,0,0,"2"
"229","dec 11_2",0,2,30,3.5,2,1,"No",2,7337,0,1,"R_UiruOO13RMpiW3f",0,"Moderate","Liberal",0,0,0,"2"
"230","dec 11_2",0,4,42,4.9,3,2,"No",4,985,-1,0,"R_3rZlo0Lq8OVt9ql",0,"Liberal","Liberal",1,0,0,"2"
"231","dec 11_2",0,3,31,5,0,1,"No",3,1232,-1,0,"R_yBVAdYUgh4SixCF",0,"Liberal","Liberal",1,0,0,"2"
"232","dec 11_2",0,2,22,3.4,0,0,"No",3,757,1,1,"R_ptOmSO0KaGURKM1",0,"Conservative","Liberal",0,0,0,"2"
"233","dec 11_2",0,2,63,3.7,3,0,"No",3,1256,0,1,"R_2q1VxJVhO2812Od",0,"Moderate","Liberal",0,0,0,"2"
"234","dec 11_2",0,4,49,5,1,2,"No",3,904,-1,1,"R_1MYZ1agM2Pv0YC3",0,"Liberal","Liberal",1,0,0,"2"
"235","dec 11_2",0,3,68,3.8,3,2,"No",4,1138,-2,0,"R_1EdmTgMjaTXRJq7",0,"Liberal","Liberal",1,0,0,"2"
"236","dec 11_2",0,1,44,5,1,0,"No",3,573,0,0,"R_1PSosnAFbz6r0Fz",0,"Moderate","Liberal",0,0,0,"2"
"237","dec 11_2",0,2,56,4.5,1,2,"No",3,2379,0,1,"R_21hAH8v1d7DlHNK",0,"Moderate","Liberal",0,0,0,"2"
"238","dec 11_2",0,3,72,3.8,1,0,"No",1,852,1,1,"R_2BrhQymSz941SzC",0,"Conservative","Liberal",0,0,0,"2"
"239","dec 11_2",0,4,39,3.4,3,1,"No",5,1223,3,1,"R_1pMeugBZ4HNuDrQ",0,"Conservative","Liberal",0,0,0,"2"
"240","dec 11_2",0,1,35,4.2,0,0,"No",4,5363,-3,1,"R_2xV2V61RxE21z6c",0,"Liberal","Liberal",1,0,0,"2"
"241","dec 11_2",0,5,44,5,0,0,"No",4,1034,0,1,"R_1cZgDpOz4dDzFyM",0,"Moderate","Liberal",0,0,0,"2"
"242","dec 11_2",0,4,36,2.9,0,0,"No",1,1001,0,1,"R_267qh1l1Q4uPs2Z",0,"Moderate","Liberal",0,0,0,"2"
"243","dec 11_2",0,4,47,4.6,1,2,"No",2,1170,-3,1,"R_24CzspAlAQTbB86",0,"Liberal","Liberal",1,0,0,"2"
"244","dec 11_2",0,3,40,4.7,0,0,"No",1,1231,0,1,"R_3EtDCZOJmhiyOCh",0,"Moderate","Liberal",0,0,0,"2"
"245","dec 11_2",0,3,18,2.7,2,3,"No",3,522,2,0,"R_cInZWfd96swcNeF",0,"Conservative","Liberal",0,0,0,"2"
"246","dec 11_2",0,2,38,4.1,0,1,"No",1,1172,-2,1,"R_24uTGPLORmswjRf",0,"Liberal","Liberal",1,0,0,"2"
"247","dec 11_2",0,1,32,4.6,0,3,"No",3,2893,3,0,"R_3R4t73im40Q3tjy",0,"Conservative","Liberal",0,0,0,"2"
"248","dec 11_2",1,4,29,3.8,3,3,"No",2,1150,NA,0,"R_egqVLYOn9VmHvSV",0,NA,"Liberal",NA,1,0,"2"
"249","dec 11_2",1,4,50,4.6,1,1,"No",2,704,-1,0,"R_12x32mbyFJl0kRW",0,"Liberal","Liberal",1,1,0,"2"
"250","dec 11_2",1,5,57,4.8,1,3,"Not Sure",1,1656,0,0,"R_1g1p7CE7m1mNVcu",0,"Moderate","Liberal",0,1,0,"2"
"251","dec 11_2",0,4,64,4.8,0,1,"No",5,1800,-1,1,"R_2fIHWdgblhi2IqE",0,"Liberal","Liberal",1,0,0,"2"
"252","dec 11_2",0,1,35,4.1,1,2,"No",3,1716,0,1,"R_Y51xpNl4nvoR92p",0,"Moderate","Liberal",0,0,0,"2"
"253","dec 11_2",0,2,56,4.7,3,1,"No",3,922,1,0,"R_1lt1vo6GdcPWUJM",0,"Conservative","Liberal",0,0,0,"2"
"254","dec 11_2",1,7,55,3.8,1,0,"No",3,3376,0,1,"R_217jCPiyZMoLhAc",0,"Moderate","Liberal",0,1,0,"2"
"255","dec 11_2",0,5,70,2.8,0,2,"Yes",0,1648,2,0,"R_22zy4yc4EztZSof",0,"Conservative","Liberal",0,0,0,"2"
"256","dec 11_2",0,7,40,3.4,1,1,"No",1,5137,0,1,"R_veScfk1tKB6cJyx",0,"Moderate","Liberal",0,0,0,"2"
"257","dec 11_2",1,7,36,4.8,3,1,"Not Sure",3,2177,3,0,"R_3KPHV9Fkt50krBf",0,"Conservative","Liberal",0,1,0,"2"
"258","dec 11_2",0,4,52,2.1,1,0,"No",2,3124,3,1,"R_eCJk8ICa9NcnGQ9",0,"Conservative","Liberal",0,0,0,"2"
"259","dec 11_2",0,3,30,3.7,3,4,"No",4,1154,0,0,"R_Dk6x3z31f85L89b",0,"Moderate","Liberal",0,0,0,"2"
"260","dec 11_2",0,3,32,3,0,1,"No",4,736,0,0,"R_10NkmTBZ9qf8cpI",0,"Moderate","Liberal",0,0,0,"2"
"261","dec 11_2",1,7,24,5,0,2,"Yes",3,1212,-3,0,"R_2bWvHZqc9vEHLo2",0,"Liberal","Liberal",1,1,0,"2"
"262","dec 11_2",0,4,33,4.4,2,2,"No",3,908,0,0,"R_TtGXJoENSnB2eR3",0,"Moderate","Liberal",0,0,0,"2"
"263","dec 11_4",1,5,75,2.9,3,3,"Yes",4,731,-2,1,"R_3Ny6DRY6AqOJiuX",0,"Liberal","Neutral",0,1,0,"4"
"264","dec 11_4",1,7,58,3.8,0,3,"Yes",1,1100,0,1,"R_3NCaCs5a7Ej7c0l",0,"Moderate","Neutral",0,1,0,"4"
"265","dec 11_4",1,5,68,4.2,0,1,"Yes",3,1129,0,0,"R_2uTyEdJAtciKyVD",0,"Moderate","Neutral",0,1,0,"4"
"266","dec 11_4",1,7,38,4.8,1,2,"Yes",3,688,-3,0,"R_1rj3EMciiSVvl8n",0,"Liberal","Neutral",0,1,0,"4"
"267","dec 11_4",1,4,21,3.6,1,3,"Yes",4,686,1,0,"R_Q9V8sdR2i1KSZwJ",0,"Conservative","Neutral",0,1,0,"4"
"268","dec 11_4",0,3,68,4.1,0,1,"Yes",1,3506,3,0,"R_0x0FlBKflwFt4Jj",0,"Conservative","Neutral",0,0,0,"4"
"269","dec 11_4",0,2,30,4.5,0,1,"Yes",2,1805,2,0,"R_ahIb4DBeNj0YQj7",0,"Conservative","Neutral",0,0,0,"4"
"270","dec 11_4",0,5,30,2.9,1,2,"Yes",3,991,1,1,"R_1mzuRC15OjLNCnu",0,"Conservative","Neutral",0,0,0,"4"
"271","dec 11_4",1,5,60,2.7,1,3,"Yes",1,1977,0,1,"R_5sPoYMQqbl8V42d",0,"Moderate","Neutral",0,1,0,"4"
"272","dec 11_4",0,4,64,3.9,2,1,"Yes",4,1415,-1,1,"R_ThioP0wjWnJKYZX",0,"Liberal","Neutral",0,0,0,"4"
"273","dec 11_4",1,5,55,4,1,1,"Yes",4,1954,-1,1,"R_2OOcxLcu0xeD9FO",0,"Liberal","Neutral",0,1,0,"4"
"274","dec 11_4",1,7,71,3.9,0,1,"Yes",3,2085,-1,1,"R_110kKbbFYA9NrU1",0,"Liberal","Neutral",0,1,0,"4"
"275","dec 11_4",0,1,66,3.2,0,0,"Yes",1,1423,0,0,"R_3qJ2VrlCm8r63Mw",0,"Moderate","Neutral",0,0,0,"4"
"276","dec 11_4",0,4,47,3.2,0,0,"No",3,772,1,0,"R_UYMlKoGHZQVazTj",0,"Conservative","Neutral",0,0,0,"4"
"277","dec 11_4",1,5,28,4.3,1,1,"Yes",3,884,2,1,"R_12bbEnYFkHG3SlS",0,"Conservative","Neutral",0,1,0,"4"
"278","dec 11_4",1,7,18,3.3,0,1,"Yes",1,1166,0,1,"R_5itFnPCyzVmXAMp",0,"Moderate","Neutral",0,1,0,"4"
"279","dec 11_4",1,6,65,4.5,1,1,"Yes",1,1104,2,1,"R_28IJujF5TTR5AXE",0,"Conservative","Neutral",0,1,0,"4"
"280","dec 11_4",0,3,60,2.7,1,0,"Yes",3,1210,1,1,"R_3L5A0c7lZhjosEV",0,"Conservative","Neutral",0,0,0,"4"
"281","dec 11_4",1,4,59,3.8,3,0,"Yes",4,1189,-2,1,"R_xrYRVQMHeB2CWxX",0,"Liberal","Neutral",0,1,0,"4"
"282","dec 11_4",1,6,42,3.2,1,0,"Yes",3,768,-2,0,"R_XNVtdA7JLzajaGR",0,"Liberal","Neutral",0,1,0,"4"
"283","dec 11_4",1,7,51,3.6,1,3,"Yes",1,1326,2,1,"R_3JpUumtD8b5MbjC",0,"Conservative","Neutral",0,1,0,"4"
"284","dec 11_4",1,6,52,3.7,0,0,"Yes",2,1644,-1,1,"R_2SIBWSjJtjtzbDu",0,"Liberal","Neutral",0,1,0,"4"
"285","dec 11_4",0,4,60,3.6,0,2,"No",1,1041,0,1,"R_DLUK2se4Zj4ESIh",0,"Moderate","Neutral",0,0,0,"4"
"286","dec 11_4",1,3,62,3.6,1,1,"Yes",3,1052,2,1,"R_3HYrZSU0BclvdO1",0,"Conservative","Neutral",0,1,0,"4"
"287","dec 11_4",0,5,67,3.5,0,0,"Yes",1,2728,0,1,"R_1qgtmhOLRa1fttg",0,"Moderate","Neutral",0,0,0,"4"
"288","dec 11_4",0,1,39,3.8,0,1,"No",1,1943,0,1,"R_22meU3RSAU8vk1F",0,"Moderate","Neutral",0,0,0,"4"
"289","dec 11_4",0,4,50,1.7,1,1,"No",1,1170,NA,1,"R_1QGVEqbFkvd44yM",0,NA,"Neutral",NA,0,0,"4"
"290","dec 11_4",1,7,50,2.8,1,1,"Yes",3,1882,-3,1,"R_1gqgELbePdSIibk",0,"Liberal","Neutral",0,1,0,"4"
"291","dec 11_4",0,1,42,3.7,1,1,"Yes",2,1776,0,1,"R_2y2XBRsWOPOvFLz",0,"Moderate","Neutral",0,0,0,"4"
"292","dec 11_4",1,4,21,3.6,1,3,"Yes",4,686,1,0,"R_Q9V8sdR2i1KSZwJ",1,"Conservative","Neutral",0,1,1,"4"
"293","dec 11_4",0,4,68,4.1,0,1,"Yes",1,3506,3,0,"R_0x0FlBKflwFt4Jj",1,"Conservative","Neutral",0,0,1,"4"
"294","dec 11_4",0,2,30,4.5,0,1,"Yes",2,1805,2,0,"R_ahIb4DBeNj0YQj7",1,"Conservative","Neutral",0,0,1,"4"
"295","dec 11_4",1,6,49,3.4,2,1,"Yes",4,1017,-2,0,"R_3qdmqpcCS90kRdq",1,"Liberal","Neutral",0,1,1,"4"
"296","dec 11_4",1,7,32,3.4,1,0,"Yes",1,1343,0,0,"R_31ZOd2QNWpOp4Kl",1,"Moderate","Neutral",0,1,1,"4"
"297","dec 11_4",1,5,27,4,0,3,"Yes",1,1311,0,0,"R_12gaLcHG5kNySZY",1,"Moderate","Neutral",0,1,1,"4"
"298","dec 11_4",1,5,18,4.8,2,3,"Yes",1,836,0,0,"R_3n2oMJD7NeB2FTX",1,"Moderate","Neutral",0,1,1,"4"
"299","dec 11_4",0,1,32,4.4,0,0,"Yes",0,608,NA,0,"R_22s2CcfpsUabIZ1",1,NA,"Neutral",NA,0,1,"4"
"300","dec 11_4",0,4,69,2.9,1,2,"Yes",2,2108,3,0,"R_233j5R400hZ8X0S",1,"Conservative","Neutral",0,0,1,"4"
"301","dec 11_4",0,4,44,2.4,0,1,"Yes",1,1990,0,0,"R_1HdbZd2ViQvnRcC",1,"Moderate","Neutral",0,0,1,"4"
"302","dec 11_4",0,1,67,4.5,1,1,"Yes",1,2700,3,0,"R_rfp5Ghrx1TAxrEZ",1,"Conservative","Neutral",0,0,1,"4"
"303","dec 11_4",1,7,70,3.6,2,1,"Yes",3,650,2,0,"R_3DbgSHU37sXzphr",1,"Conservative","Neutral",0,1,1,"4"
"304","dec 11_4",1,5,65,4.5,1,1,"Yes",1,1104,2,1,"R_28IJujF5TTR5AXE",1,"Conservative","Neutral",0,1,1,"4"
"305","dec 11_4",0,4,60,2.7,1,0,"Yes",3,1210,1,1,"R_3L5A0c7lZhjosEV",1,"Conservative","Neutral",0,0,1,"4"
"306","dec 11_4",1,5,59,3.8,3,0,"Yes",4,1189,-2,1,"R_xrYRVQMHeB2CWxX",1,"Liberal","Neutral",0,1,1,"4"
"307","dec 11_4",1,7,42,3.2,1,0,"Yes",3,768,-2,0,"R_XNVtdA7JLzajaGR",1,"Liberal","Neutral",0,1,1,"4"
"308","dec 11_4",1,6,51,3.6,1,3,"Yes",1,1326,2,1,"R_3JpUumtD8b5MbjC",1,"Conservative","Neutral",0,1,1,"4"
"309","dec 11_4",1,6,52,3.7,0,0,"Yes",2,1644,-1,1,"R_2SIBWSjJtjtzbDu",1,"Liberal","Neutral",0,1,1,"4"
"310","dec 11_4",0,3,60,3.6,0,2,"No",1,1041,0,1,"R_DLUK2se4Zj4ESIh",1,"Moderate","Neutral",0,0,1,"4"
"311","dec 11_4",0,4,62,3.6,1,1,"Yes",3,1052,2,1,"R_3HYrZSU0BclvdO1",1,"Conservative","Neutral",0,0,1,"4"
"312","dec 11_4",0,4,67,3.5,0,0,"Yes",1,2728,0,1,"R_1qgtmhOLRa1fttg",1,"Moderate","Neutral",0,0,1,"4"
"313","dec 11_4",1,7,39,3.8,0,1,"No",1,1943,0,1,"R_22meU3RSAU8vk1F",1,"Moderate","Neutral",0,1,1,"4"
"314","dec 11_4",0,4,50,1.7,1,1,"No",1,1170,NA,1,"R_1QGVEqbFkvd44yM",1,NA,"Neutral",NA,0,1,"4"
"315","dec 11_4",1,7,50,2.8,1,1,"Yes",3,1882,-3,1,"R_1gqgELbePdSIibk",1,"Liberal","Neutral",0,1,1,"4"
"316","dec 11_4",0,1,42,3.7,1,1,"Yes",2,1776,0,1,"R_2y2XBRsWOPOvFLz",1,"Moderate","Neutral",0,0,1,"4"
"317","dec 11_4",0,4,44,2.4,0,1,"Yes",1,1990,0,0,"R_1HdbZd2ViQvnRcC",0,"Moderate","Neutral",0,0,0,"4"
"318","dec 11_4",0,1,67,4.5,1,1,"Yes",1,2700,3,0,"R_rfp5Ghrx1TAxrEZ",0,"Conservative","Neutral",0,0,0,"4"
"319","dec 11_4",1,7,70,3.6,2,1,"Yes",3,650,2,0,"R_3DbgSHU37sXzphr",0,"Conservative","Neutral",0,1,0,"4"
"320","dec 11_4",0,5,75,2.9,3,3,"Yes",4,731,-2,1,"R_3Ny6DRY6AqOJiuX",1,"Liberal","Neutral",0,0,1,"4"
"321","dec 11_4",1,7,58,3.8,0,3,"Yes",1,1100,0,1,"R_3NCaCs5a7Ej7c0l",1,"Moderate","Neutral",0,1,1,"4"
"322","dec 11_4",1,5,68,4.2,0,1,"Yes",3,1129,0,0,"R_2uTyEdJAtciKyVD",1,"Moderate","Neutral",0,1,1,"4"
"323","dec 11_4",0,4,30,2.9,1,2,"Yes",3,991,1,1,"R_1mzuRC15OjLNCnu",1,"Conservative","Neutral",0,0,1,"4"
"324","dec 11_4",0,4,60,2.7,1,3,"Yes",1,1977,0,1,"R_5sPoYMQqbl8V42d",1,"Moderate","Neutral",0,0,1,"4"
"325","dec 11_4",0,5,64,3.9,2,1,"Yes",4,1415,-1,1,"R_ThioP0wjWnJKYZX",1,"Liberal","Neutral",0,0,1,"4"
"326","dec 11_4",1,6,55,4,1,1,"Yes",4,1954,-1,1,"R_2OOcxLcu0xeD9FO",1,"Liberal","Neutral",0,1,1,"4"
"327","dec 11_4",1,7,71,3.9,0,1,"Yes",3,2085,-1,1,"R_110kKbbFYA9NrU1",1,"Liberal","Neutral",0,1,1,"4"
"328","dec 11_4",0,1,66,3.2,0,0,"Yes",1,1423,0,0,"R_3qJ2VrlCm8r63Mw",1,"Moderate","Neutral",0,0,1,"4"
"329","dec 11_4",0,5,47,3.2,0,0,"No",3,772,1,0,"R_UYMlKoGHZQVazTj",1,"Conservative","Neutral",0,0,1,"4"
"330","dec 11_4",1,4,28,4.3,1,1,"Yes",3,884,2,1,"R_12bbEnYFkHG3SlS",1,"Conservative","Neutral",0,1,1,"4"
"331","dec 11_4",0,5,18,3.3,0,1,"Yes",1,1166,0,1,"R_5itFnPCyzVmXAMp",1,"Moderate","Neutral",0,0,1,"4"
"332","dec 11_4",1,3,38,4.8,1,2,"Yes",3,688,-3,0,"R_1rj3EMciiSVvl8n",1,"Liberal","Neutral",0,1,1,"4"
"333","dec 11_4",1,5,18,4.8,2,3,"Yes",1,836,0,0,"R_3n2oMJD7NeB2FTX",0,"Moderate","Neutral",0,1,0,"4"
"334","dec 11_4",1,5,49,3.4,2,1,"Yes",4,1017,-2,0,"R_3qdmqpcCS90kRdq",0,"Liberal","Neutral",0,1,0,"4"
"335","dec 11_4",1,7,32,3.4,1,0,"Yes",1,1343,0,0,"R_31ZOd2QNWpOp4Kl",0,"Moderate","Neutral",0,1,0,"4"
"336","dec 11_4",0,6,27,4,0,3,"Yes",1,1311,0,0,"R_12gaLcHG5kNySZY",0,"Moderate","Neutral",0,0,0,"4"
"337","dec 11_4",0,2,32,4.4,0,0,"Yes",0,608,NA,0,"R_22s2CcfpsUabIZ1",0,NA,"Neutral",NA,0,0,"4"
"338","dec 11_4",1,6,69,2.9,1,2,"Yes",2,2108,3,0,"R_233j5R400hZ8X0S",0,"Conservative","Neutral",0,1,0,"4"
"339","dec 11_5",0,5,36,4,1,3,"No",3,1534,-1,1,"R_12Apsluu0qNUtau",1,"Liberal","Neutral",0,0,1,"5"
"340","dec 11_5",1,7,37,3.7,0,2,"No",1,1166,-1,0,"R_2fp9NgphlJgVpH0",1,"Liberal","Neutral",0,1,1,"5"
"341","dec 11_5",1,7,69,3.4,1,3,"Yes",3,1613,0,1,"R_41jx63uKjIleYCJ",1,"Moderate","Neutral",0,1,1,"5"
"342","dec 11_5",1,5,56,4.8,0,0,"No",2,1018,2,1,"R_1jOZQJze7SJUmPH",1,"Conservative","Neutral",0,1,1,"5"
"343","dec 11_5",1,6,65,3.8,1,3,"No",3,1699,1,0,"R_xn3GHjGhRjEevmN",1,"Conservative","Neutral",0,1,1,"5"
"344","dec 11_5",1,7,69,3.4,1,3,"Not Sure",1,2872,0,1,"R_BQvjucaJK1MkV1f",1,"Moderate","Neutral",0,1,1,"5"
"345","dec 11_5",0,4,54,3.1,1,0,"Yes",1,1146,0,1,"R_1NnBhSR7gfPfESz",1,"Moderate","Neutral",0,0,1,"5"
"346","dec 11_5",1,6,41,4.7,0,1,"No",2,1106,-2,0,"R_21GTF0ikBBprcRz",1,"Liberal","Neutral",0,1,1,"5"
"347","dec 11_5",0,4,65,2.2,0,1,"No",1,1390,3,1,"R_3pbS5rlMylQxpqZ",1,"Conservative","Neutral",0,0,1,"5"
