"","X1","Susc_FN","Evaluation","Likert_Evaluation","Education_Score","Age","Gender","Income_Score","Dummy_Congruence","Familiar_Dummy","Duration","Dig_Lit_Avg","Article_day","ResponseId","Ideology_Score","Treat_Search","True_Dummy","Article"
"1165","1165","0","T",7,1,45,0,0,0,"0","14.3833333333333","4.6","Jun 22_1","R_1rPaWFgP0ukdOIi","-1",0,1,"1"
"1166","1166","0","T",5,2,73,0,0,NA,"0","40.5833333333333","1.9","Jun 22_1","R_0ffCiPhxhNjtwVX",NA,0,1,"1"
"1167","1167","0","FM",2,1,70,1,2,0,"0","20.2","4","Jun 22_1","R_2rklcfvQMkI6lxI","2",0,0,"1"
"1168","1168","0","FM",4,3,39,1,1,0,"0","20.3","2.4","Jun 22_1","R_25Qv0rlTpUz1xvj","-1",0,0,"1"
"1169","1169","0","CND",3,1,20,1,1,0,"0","12.05","3.7","Jun 22_1","R_2AGpV0p0CkKFheA","-2",0,0,"1"
"1170","1170","0","T",6,4,18,0,2,0,"1","9.61666666666667","3.3","Jun 22_1","R_YPGMRtYNVze8OvD","1",0,1,"1"
"1171","1171","0","CND",5,1,63,1,0,0,"0","17.1166666666667","4.9","Jun 22_1","R_u8Laz2j6w4rGUff","-3",0,0,"1"
"1172","1172","0","CND",5,1,32,1,0,0,"0","7.53333333333333","3.4","Jun 22_1","R_12Dwyx7yjSpcxK0","-1",0,0,"1"
"1173","1173","0","FM",3,3,46,1,1,0,"0","13.0166666666667","3.9","Jun 22_1","R_r1nTW3rsudTsqQ1","2",0,0,"1"
"1174","1174","0","T",5,4,40,1,1,0,"0","20.2166666666667","3.7","Jun 22_1","R_1IQ3VbxpCcYO5as","-2",0,1,"1"
"1175","1175","0","FM",2,2,64,1,0,0,"0","16.9","4.6","Jun 22_1","R_3EalnyGoapLdmLK","-2",0,0,"1"
"1176","1176","0","CND",3,1,34,1,3,0,"0","59.45","5","Jun 22_1","R_2wcXorSBuapsP13","2",0,0,"1"
"1177","1177","0","T",7,2,39,1,1,0,"0","60","5","Jun 22_1","R_1o77VpOANpL2qjw","3",0,1,"1"
"1178","1178","0","CND",2,1,26,1,1,0,"0","18.15","3.6","Jun 22_1","R_3M9cAuGe74g0xIW","3",0,0,"1"
"1179","1179","0","FM",3,1,34,1,1,0,"0","21.4166666666667","3.2","Jun 22_1","R_2VCGoI4wsveKE3f","2",0,0,"1"
"1180","1180","0","T",4,1,68,0,1,0,"1","10.4166666666667","3","Jun 22_2","R_3gT10rl1wG3P0Fq","0",0,1,"2"
"1181","1181","0","T",7,4,37,0,3,1,"1","15.9333333333333","4.8","Jun 22_2","R_10BFhiv0HVTLkyU","-1",0,1,"2"
"1182","1182","0","T",6,3,61,0,2,0,"1","22.3666666666667","3.4","Jun 22_2","R_2qxVlfk7SEvJTwE","0",0,1,"2"
"1183","1183","0","CND",3,4,77,0,2,0,"0","20.5666666666667","5","Jun 22_2","R_2DOYVOJf9Iwt9AE","0",0,0,"2"
"1184","1184","0","FM",4,1,23,0,1,0,"0","16.5833333333333","3.3","Jun 22_2","R_6yP0bIU1cP1URhf","3",0,0,"2"
"1185","1185","0","T",5,4,49,0,0,1,"1","13.35","5","Jun 22_2","R_2cAsnAtnYqNP58k","-1",0,1,"2"
"1186","1186","0","T",6,2,65,0,1,0,"1","26.6","3.9","Jun 22_2","R_1I61TXfel0mcVWb","2",0,1,"2"
"1187","1187","0","T",7,4,44,0,2,1,"1","9.66666666666667","4.4","Jun 22_2","R_3kw6kHtEGeiq6JR","-3",0,1,"2"
"1188","1188","0","T",7,4,45,0,3,1,"0","16.3166666666667","4.7","Jun 22_2","R_1Kd3HF4v9ORzkip","-3",0,1,"2"
"1189","1189","0","T",5,1,19,0,1,0,"0","16.4833333333333","3.8","Jun 22_2","R_3GoLn4AwNFOOP4y","2",0,1,"2"
"1190","1190","0","T",5,4,37,0,3,0,"0","22.5166666666667","4","Jun 22_2","R_2qaSHc25kX3f1mb","0",0,1,"2"
"1191","1191","0","CND",4,1,71,0,1,0,"0","22.3833333333333","3.5","Jun 22_2","R_28Be1OKuRJcQAsY","2",0,0,"2"
"1192","1192","0","T",7,3,82,0,0,1,"0","22.6166666666667","4.2","Jun 22_2","R_2aOUlZ8rb9p5Sho","-1",0,1,"2"
"1193","1193","0","T",5,3,37,0,3,1,"0","46.4833333333333","4.8","Jun 22_2","R_1jqRnrJ2prDydML","-2",0,1,"2"
"1194","1194","0","T",6,3,73,0,0,1,"1","42.0166666666667","4.1","Jun 22_2","R_qDFVaYQovMycajL","-3",0,1,"2"
"1195","1195","0","CND",4,3,45,0,2,1,"0","9.98333333333333","4.2","Jun 22_2","R_2uKYNFlc6EI9KQk","-2",0,0,"2"
"1196","1196","0","T",7,4,72,0,3,0,"1","19.9833333333333","4.3","Jun 22_2","R_3KvdtgZo4PlbIK9","3",0,1,"2"
"1197","1197","0","T",6,4,69,0,1,0,"1","21.7666666666667","4","Jun 22_2","R_37WxQCqv4ooDZjr","2",0,1,"2"
"1198","1198","0","FM",5,4,49,0,2,0,"1","11.7833333333333","4.1","Jun 22_2","R_1DpU3r3KGT2ZADn","3",0,0,"2"
"1199","1199","0","CND",4,3,45,0,0,0,"0","7.58333333333333","2.7","Jun 22_2","R_1rIXPfj8bvQdGm3","0",0,0,"2"
"1200","1200","0","FM",2,3,64,0,2,0,"1","20.9","4.5","Jun 22_2","R_2R9DrYgICSi5DRp","2",0,0,"2"
"1201","1201","0","FM",1,1,69,1,0,0,"1","21.15","2.2","Jun 22_2","R_3HUg4uCJLWqRkb7","3",0,0,"2"
"1202","1202","0","CND",3,4,39,1,2,0,"0","27.9833333333333","4.2","Jun 22_2","R_838zQiccnSoVgqJ","2",0,0,"2"
"1203","1203","0","CND",4,4,33,1,1,0,"0","16.3666666666667","3","Jun 22_2","R_XInQqVYBUnAn6Kd","0",0,0,"2"
"1204","1204","0","CND",4,3,36,1,1,0,"0","4.53333333333333","3.8","Jun 22_2","R_2P7Qkyv5nynEDTS","0",0,0,"2"
"1205","1205","0","T",4,1,63,1,0,0,"1","10.85","3.6","Jun 22_2","R_27HBQdJddyomKNb","3",0,1,"2"
"1206","1206","0","T",5,1,18,1,2,1,"0","14.6333333333333","3.4","Jun 22_2","R_1IghI33U2pYxay1","-2",0,1,"2"
"1207","1207","0","CND",5,3,28,1,1,0,"0","16.4166666666667","3.3","Jun 22_2","R_vOWN74RWhhcphW9","0",0,0,"2"
"1208","1208","0","T",5,1,19,1,3,0,"0","18.1166666666667","3.3","Jun 22_2","R_2SfaQKcN4A9mBMv","0",0,1,"2"
"1209","1209","0","T",7,2,30,1,1,0,"1","41.6166666666667","4","Jun 22_2","R_1QFL7Qm9mrTFqhm","0",0,1,"2"
"1210","1210","0","T",6,2,40,1,1,1,"0","16.6333333333333","4.7","Jun 22_2","R_3m30TW5XqXzZ791","-3",0,1,"2"
"1211","1211","0","T",7,5,60,1,1,1,"1","26","4.7","Jun 22_2","R_1mEGAFIZ3abck3j","-1",0,1,"2"
"1212","1212","0","T",5,4,26,1,1,1,"0","19.2166666666667","4","Jun 22_2","R_2v0RB3gYNpXMZBP","-2",0,1,"2"
"1213","1213","0","T",7,2,28,1,0,0,"0","19.7333333333333","4.4","Jun 22_2","R_3kH9PyeWKNiFvEG","0",0,1,"2"
"1214","1214","0","CND",4,1,35,1,0,1,"1","25.9166666666667","4.5","Jun 22_2","R_2UiwACLn1VOBggw","-3",0,0,"2"
"1215","1215","0","T",7,3,42,1,1,0,"1","16.5333333333333","4.4","Jun 22_2","R_2rozjs9ghg0IdH7","0",0,1,"2"
"1216","1216","0","CND",5,1,25,1,0,0,"0","60","4.6","Jun 22_2","R_2qlxITQ0txUdkkK","0",0,0,"2"
"1217","1217","0","CND",3,1,31,1,0,0,"0","29.7833333333333","2.5","Jun 22_2","R_W8XfJQn5jpVwiLn","3",0,0,"2"
"1218","1218","0","FM",3,4,63,0,3,0,"0","10.55","3.3","Jun 22_4","R_5gvp9FSvmjzfVhn","0",0,0,"4"
"1219","1219","0","T",6,2,20,0,1,0,"1","14.5166666666667","4","Jun 22_4","R_bQUoEM1jD810qfn","2",0,1,"4"
"1220","1220","0","T",7,4,40,0,3,0,"1","33.2666666666667","4.8","Jun 22_4","R_1o5U1KqaqgHKTSV","0",0,1,"4"
"1221","1221","0","T",5,4,40,0,3,0,"0","39.25","2.9","Jun 22_4","R_OiYt4ZuSAPwMXPb","0",0,1,"4"
"1222","1222","0","CND",5,4,41,0,3,0,"0","24.0166666666667","4","Jun 22_4","R_9YzhA3DQKAbM7O9","0",0,0,"4"
"1223","1223","0","FM",3,3,50,0,1,0,"0","23.35","2.6","Jun 22_4","R_3HXnq7dJHpxD4Xr","0",0,0,"4"
"1224","1224","0","T",7,4,67,0,2,0,"1","8.5","3.6","Jun 22_4","R_xFrntqQ4H7dK3h7","0",0,1,"4"
"1225","1225","0","CND",4,3,50,0,3,0,"0","13.2","3.7","Jun 22_4","R_Uz356pgplGnocgN","0",0,0,"4"
"1226","1226","0","FM",4,1,NA,0,0,0,"0","10.8166666666667","3.3","Jun 22_4","R_3ly74Alyc8MAZR5","0",0,0,"4"
"1227","1227","0","FM",4,4,50,0,1,0,"0","12.6166666666667","2.8","Jun 22_4","R_Zq1ssTr1f8ESFA5","2",0,0,"4"
"1228","1228","0","T",6,4,67,0,3,0,"1","15.1333333333333","3.4","Jun 22_4","R_1f0EOwd3YIxX7Fi","0",0,1,"4"
"1229","1229","0","T",7,5,41,0,3,0,"1","12.0333333333333","4.7","Jun 22_4","R_2e8oXVM2TH0cKVg","-2",0,1,"4"
"1230","1230","0","T",6,3,67,0,2,0,"0","25.2333333333333","4","Jun 22_4","R_27srLxP0OmKDGTQ","-1",0,1,"4"
"1231","1231","0","T",7,2,58,0,0,0,"1","22.0333333333333","3.6","Jun 22_4","R_3FJnIjmM4kMnagW","-3",0,1,"4"
"1232","1232","0","T",5,2,20,1,0,0,"1","11.5666666666667","3.9","Jun 22_4","R_3IYt7aDMIcYjEqi","0",0,1,"4"
"1233","1233","0","T",5,3,40,1,1,0,"0","22.6333333333333","2.9","Jun 22_4","R_3JgZcCZ52GQjZ8o","0",0,1,"4"
"1234","1234","0","T",7,1,61,1,2,0,"1","22.4","2.7","Jun 22_4","R_WD7kD8lZx8x9YZP","0",0,1,"4"
"1235","1235","0","CND",5,4,69,1,1,0,"1","23.0833333333333","2.5","Jun 22_4","R_9uy3GvSVsG2k7zr","0",0,0,"4"
"1236","1236","0","T",7,3,22,1,0,0,"0","19.75","4.6","Jun 22_4","R_1hywesAsdRzVKPW","-2",0,1,"4"
"1237","1237","0","T",6,1,79,1,1,0,"1","16.7","2.8","Jun 22_4","R_yNKkCypeR54QKXL","3",0,1,"4"
"1238","1238","0","T",5,4,36,1,2,0,"0","21.85","5","Jun 22_4","R_22s67cowN2FB2Ma","0",0,1,"4"
"1239","1239","0","T",7,1,19,1,3,0,"1","24.7333333333333","4.4","Jun 22_4","R_3P4uUcBxohHaoju","-3",0,1,"4"
"1240","1240","0","T",7,3,32,1,2,0,"0","37.1166666666667","4.6","Jun 22_4","R_1K1oHllSKyqsdzX","3",0,1,"4"
"1241","1241","0","T",7,2,35,1,1,0,"0","60","3.4","Jun 22_4","R_DeNctsYfkJL4MsV","-2",0,1,"4"
"1242","1242","0","T",5,1,39,1,0,0,"0","10.2333333333333","3.7","Jun 22_4","R_8ui8zcWzrkcDMPf","0",0,1,"4"
"1243","1243","0","T",4,2,19,1,1,0,"0","40.85","3.2","Jun 22_4","R_1flawP8WKleSlLi","0",0,1,"4"
"1244","1244","0","T",6,4,38,0,2,0,"1","22.1166666666667","2.4","Jun 22_5","R_zZMllqHnOycTs9b","2",0,1,"5"
"1245","1245","0","T",7,4,45,0,3,1,"0","13.2166666666667","4.7","Jun 22_5","R_1diOqYtCQzYbp1S","-2",0,1,"5"
"1246","1246","0","T",6,4,34,0,3,0,"0","20.3166666666667","4.5","Jun 22_5","R_erGhQbVU6SEGh9f","0",0,1,"5"
"1247","1247","0","T",7,4,41,0,2,0,"1","28.0833333333333","5","Jun 22_5","R_1EchQOvm59JfdLc","0",0,1,"5"
"1248","1248","0","FM",1,3,53,0,1,1,"1","15.45","4","Jun 22_5","R_2S3oLWmMoTVMu1j","-2",0,0,"5"
"1249","1249","0","T",7,3,72,0,0,1,"1","19.5333333333333","4.1","Jun 22_5","R_2zuqMXONxxF7Dhu","-1",0,1,"5"
"1250","1250","0","T",7,5,35,0,3,1,"0","25.4166666666667","4.6","Jun 22_5","R_TsXkUaRyMeD4lY5","-3",0,1,"5"
"1251","1251","0","FM",3,3,48,0,1,0,"1","25.0666666666667","4.9","Jun 22_5","R_3ek11vkhBZKw7Bg","0",0,0,"5"
"1252","1252","0","CND",4,3,68,0,0,1,"1","17.9333333333333","2.8","Jun 22_5","R_pLXXX6dQWU8WVKV","-2",0,0,"5"
"1253","1253","0","T",7,2,65,0,1,0,"1","18.6333333333333","2.6","Jun 22_5","R_SMJO8QZs4dVKt21","0",0,1,"5"
"1254","1254","0","CND",4,1,69,0,0,NA,"0","20.1","2.7","Jun 22_5","R_1DP6u0Ysapej67b",NA,0,0,"5"
"1255","1255","0","T",7,1,58,0,0,0,"1","16.9","4.3","Jun 22_5","R_31uyEww6NTe3ggB","2",0,1,"5"
"1256","1256","0","T",5,4,48,0,1,0,"1","57.95","4.3","Jun 22_5","R_3QPeawq0bucZAKP","2",0,1,"5"
"1257","1257","0","T",5,1,21,1,1,0,"1","10.5166666666667","3","Jun 22_5","R_2dg7LgyWp7b3gNS","0",0,1,"5"
"1258","1258","0","T",4,2,18,1,1,1,"0","8.01666666666667","3","Jun 22_5","R_2ebfN3vSdj5ZNCR","-3",0,1,"5"
"1259","1259","0","T",6,0,68,1,0,0,"1","17.8166666666667","1.9","Jun 22_5","R_3fICcaotAiAY4li","2",0,1,"5"
"1260","1260","0","T",7,2,24,1,0,1,"1","8.46666666666667","3.3","Jun 22_5","R_2Vw3R8CVKCjkPTZ","-1",0,1,"5"
"1261","1261","0","T",7,4,36,1,1,0,"1","21.2666666666667","4.5","Jun 22_5","R_21apWH87rO2B9Mc","3",0,1,"5"
"1262","1262","0","FM",5,1,54,1,0,0,"1","22.85","3.9","Jun 22_5","R_2Ytaufw1Gsoo1hb","0",0,0,"5"
"1263","1263","0","T",5,3,20,1,1,0,"0","13.5","3.2","Jun 22_5","R_1MSzWOUnEFZKxC5","2",0,1,"5"
"1264","1264","0","T",6,2,66,1,0,0,"1","34.2833333333333","2.8","Jun 22_5","R_2woFoLnLeo7Y8Bh","0",0,1,"5"
"1265","1265","0","T",7,2,54,1,0,0,"1","21.1166666666667","1.7","Jun 22_5","R_3Rln36hglXldnIR","2",0,1,"5"
"1266","1266","0","T",5,4,32,1,3,1,"1","21.1833333333333","4.3","Jun 22_5","R_3qQgOB03ujUc0vH","-2",0,1,"5"
"1267","1267","0","CND",4,2,38,1,0,0,"0","36.3666666666667","5","Jun 22_5","R_2f70tvTtFzpqfOT","0",0,0,"5"
"1268","1268","0","CND",7,1,NA,1,0,NA,"1","38.3166666666667","3.1","Jun 22_5","R_3MGyQAnvySgHDft",NA,0,0,"5"
"1269","1269","0","FM",3,2,28,1,1,0,"1","8.93333333333333","3.1","Jun 22_5","R_28CyAHE4lh3WcBG","0",0,0,"5"
"1270","1270","0","T",7,2,68,1,0,1,"1","38.9333333333333","2.8","Jun 3_2","R_1ls2kHEa4l1zTxy","-2",0,1,"2"
"1271","1271","0","T",6,5,61,0,3,1,"1","17.2166666666667","4.1","Jun 3_2","R_1OPl9H8NghPp7hV","-3",0,1,"2"
"1272","1272","0","T",6,5,73,0,0,1,"0","39.4666666666667","3.8","Jun 3_2","R_2zPgphWWWvhPNnU","-3",0,1,"2"
"1273","1273","0","T",3,2,23,0,0,0,"0","28.6666666666667","4.6","Jun 3_2","R_10pjJNqkZQxXjxi","2",0,1,"2"
"1274","1274","0","T",7,4,30,0,1,0,"0","16.1833333333333","4.1","Jun 3_2","R_2YRIT0pJGd7k0hm","0",0,1,"2"
"1275","1275","0","T",6,1,23,0,0,1,"1","22.6666666666667","3.9","Jun 3_2","R_307Buy5S4Fr9rNk","-3",0,1,"2"
"1276","1276","0","CND",4,1,52,1,0,0,"0","60","1.8","Jun 3_2","R_1EXqJ979ofsS2LO","0",0,0,"2"
"1277","1277","0","CND",5,4,36,0,3,0,"0","15.1833333333333","4.6","Jun 3_2","R_2PvuMByAaJuXUJX","0",0,0,"2"
"1278","1278","0","T",5,4,20,0,2,0,"1","13.6666666666667","4.2","Jun 3_2","R_1FIEqucmfrFCupL","1",0,1,"2"
"1279","1279","0","T",6,1,39,0,1,1,"1","10.1666666666667","3.8","Jun 3_2","R_2ql6sk6CBAI40q3","-2",0,1,"2"
"1280","1280","0","CND",4,4,45,0,2,0,"0","60","4.7","Jun 3_2","R_2EAh2G8gIzq2aVS","2",0,0,"2"
"1281","1281","0","FM",2,4,77,0,2,1,"1","42.2166666666667","3.7","Jun 3_2","R_1mqqdJY8cZ3WpQs","-2",0,0,"2"
"1282","1282","0","FM",3,1,20,0,0,0,"0","27.5833333333333","3.9","Jun 3_2","R_2S7RoxODv2eHRWl","2",0,0,"2"
"1283","1283","0","FM",2,3,44,0,0,0,"0","38.1","3.4","Jun 3_2","R_3F3hR2yxEeeuJKm","3",0,0,"2"
"1284","1284","0","CND",4,3,67,0,0,0,"1","55.5","2.6","Jun 3_2","R_1BVjUV5eCAYuUzp","3",0,0,"2"
"1285","1285","0","T",6,5,36,0,1,0,"1","15.4166666666667","4.1","Jun 3_2","R_3fQ25HVN8PsEZnC","3",0,1,"2"
"1286","1286","0","CND",4,3,42,1,1,0,"0","10.3166666666667","3.7","Jun 3_2","R_V3l21kfzQHtsAMN","2",0,0,"2"
"1287","1287","0","CND",5,2,48,1,1,1,"0","14.15","3","Jun 3_2","R_2E0pE7vvvPyfubS","-2",0,0,"2"
"1288","1288","0","CND",3,3,40,1,3,1,"0","16.3833333333333","5","Jun 3_2","R_1n3gwIGTHmmiHF7","-3",0,0,"2"
"1289","1289","0","FM",1,2,44,1,0,0,"1","24.0166666666667","5","Jun 3_2","R_3lMjURtZfYQqUhd","0",0,0,"2"
"1290","1290","0","CND",5,4,24,1,1,0,"0","10.7166666666667","3","Jun 3_4","R_SQ93gio8e0ZqTgR","1",0,0,"4"
"1291","1291","0","CND",4,1,64,1,2,0,"0","29.3833333333333","1.8","Jun 3_4","R_2ZHYImP9OpjZ2gY","0",0,0,"4"
"1292","1292","0","T",6,1,53,0,0,0,"0","45.95","5","Jun 3_4","R_3HAlJRnJl5OJx08","1",0,1,"4"
"1293","1293","0","CND",4,2,72,1,2,0,"0","60","2.2","Jun 3_4","R_11hzdGp7ulHou7R","3",0,0,"4"
"1294","1294","0","FM",5,1,72,1,1,0,"0","60","3.1","Jun 3_4","R_ur0CZDVDc1tLHkR","2",0,0,"4"
"1295","1295","0","T",5,4,42,0,3,0,"0","23.8166666666667","3.3","Jun 3_4","R_1LHUeDUWypUjKXq","2",0,1,"4"
"1296","1296","0","T",5,4,28,0,0,0,"0","10.4833333333333","3.6","Jun 3_4","R_8AqNsstfocyFqpz","2",0,1,"4"
"1297","1297","0","T",5,3,35,0,1,0,"1","24.5166666666667","3.9","Jun 3_4","R_cPgjnQBG9Hvc4gh","0",0,1,"4"
"1298","1298","0","T",5,2,23,0,0,0,"0","16.8333333333333","4.5","Jun 3_4","R_Yc6cspZfveV1ih3","-1",0,1,"4"
"1299","1299","0","T",6,1,19,1,1,0,"1","25.4","2.9","Jun 3_4","R_238pcbRdkHHSsDN","0",0,1,"4"
"1300","1300","0","T",6,4,33,0,0,0,"0","14.45","4.6","Jun 3_4","R_phenRd2Txusoc13","-1",0,1,"4"
"1301","1301","0","CND",4,5,39,0,0,0,"1","15.9166666666667","5","Jun 3_4","R_PCKAt8usjAfcjhT","-2",0,0,"4"
"1302","1302","0","T",4,1,19,0,0,0,"0","13.5333333333333","4.2","Jun 3_4","R_DkMO750RtasHHod","-2",0,1,"4"
"1303","1303","0","T",6,3,27,0,0,0,"0","32.85","3.3","Jun 3_4","R_uspbVcoVZFv6W8V","-2",0,1,"4"
"1304","1304","0","CND",4,3,22,0,1,0,"0","8.9","4.7","Jun 3_4","R_1pJqc40WEeXde7A","0",0,0,"4"
"1305","1305","0","CND",4,4,35,0,1,0,"1","25.3166666666667","4.4","Jun 3_4","R_3qvVQqjp8H1yQKU","-1",0,0,"4"
"1306","1306","0","T",7,1,26,1,0,0,"0","19.65","3.8","Jun 3_4","R_32XugbBXITQ2lfi","0",0,1,"4"
"1307","1307","0","T",6,1,62,1,1,0,"0","24.6833333333333","3.4","Jun 3_4","R_2tiikUjy4UVE7X1","2",0,1,"4"
"1308","1308","0","T",4,2,24,1,2,0,"1","14.5666666666667","5","Jun 3_4","R_3D8Egs8HXUMR0f1","0",0,1,"4"
"1309","1309","0","T",6,4,60,0,1,0,"1","14.9666666666667","5","Jun 3_4","R_22Kx9UVqKll1p16","-2",0,1,"4"
"1310","1310","0","T",7,4,33,0,1,0,"1","21.2333333333333","4.4","Jun 3_4","R_1hLovSfZF3MpHlz","1",0,1,"4"
"1311","1311","0","T",5,1,61,1,0,0,"0","56.6","3.2","Jun 3_4","R_1IGxhtApwOH5MZv","1",0,1,"4"
"1312","1312","0","FM",5,4,25,0,3,0,"0","13.45","5","Jun 3_4","R_3EBhE6cCj8YTx7k","1",0,0,"4"
"1313","1313","0","T",7,2,72,0,0,0,"0","60","4.1","Jun 3_4","R_5swLbHyaopyGPgl","2",0,1,"4"
"1314","1314","0","T",7,1,67,0,0,0,"0","22.95","4.7","Jun 3_4","R_1JXdJ7Rr9GXlcY3","1",0,1,"4"
"1315","1315","0","CND",4,4,67,0,1,0,"0","16.55","2.9","Jun 3_4","R_1fjTtVc48yAz159","-1",0,0,"4"
"1316","1316","0","T",7,2,26,0,0,0,"0","34.6833333333333","4.4","Jun 3_4","R_sojPs8P7oPuhNKh","-2",0,1,"4"
"1317","1317","0","T",5,4,60,1,0,0,"1","36.0666666666667","3.2","Jun 3_4","R_3MQFMmFREXW3P2X","0",0,1,"4"
"1318","1318","0","CND",3,3,66,1,1,0,"1","60","3.2","Jun 3_4","R_3I0r428Pr7H94cg","0",0,0,"4"
"1319","1319","0","T",6,3,45,1,0,0,"0","22.9","2.7","Jun 3_4","R_3fy5uKAaXFs8QqV","-1",0,1,"4"
"1320","1320","0","FM",4,0,45,1,0,0,"0","45.6833333333333","3.7","Jun 3_4","R_2Ce0T9WVOFu381R","-3",0,0,"4"
"1321","1321","0","T",5,4,35,1,1,0,"0","11.35","3.6","Jun 3_5","R_Z8CNH20pJhYjABz","-1",0,1,"5"
"1322","1322","0","T",6,1,48,1,0,0,"0","26.5","4.1","Jun 3_5","R_3g0oGoiGLlm1u0y","3",0,1,"5"
"1323","1323","0","T",6,3,54,1,0,0,"0","17.55","3.9","Jun 3_5","R_1rH8SN9jtSeSlVY","0",0,1,"5"
"1324","1324","0","T",7,1,44,1,0,0,"1","32","4.4","Jun 3_5","R_p5EU4Uc4gvTI7lf","2",0,1,"5"
"1325","1325","0","T",7,2,34,1,1,0,"0","30.2333333333333","4.3","Jun 3_5","R_1OIHCUOMClKNrfm","0",0,1,"5"
"1326","1326","0","CND",4,1,22,1,0,0,"0","15.4","1.8","Jun 3_5","R_2R1XVDnbr7Fnusu","0",0,0,"5"
"1327","1327","0","CND",4,3,71,1,0,0,"0","29.6166666666667","1.5","Jun 3_5","R_27CE0SFmfEmjd23","-1",0,0,"5"
"1328","1328","0","T",6,1,19,1,0,0,"0","16.3333333333333","3.2","Jun 3_5","R_2tDSlLSLFOr0zoH","2",0,1,"5"
"1329","1329","0","T",7,2,60,1,0,0,"0","24.2","2.8","Jun 3_5","R_23eKt208yDJToUw","0",0,1,"5"
"1330","1330","0","T",6,1,76,1,0,0,"1","39.2","3.1","Jun 3_5","R_ZgUVepnnBho7gu5","-2",0,1,"5"
"1331","1331","0","T",7,4,21,0,0,0,"1","19.9666666666667","3.9","Jun 3_5","R_2YDk9ctDGpgOl56","3",0,1,"5"
"1332","1332","0","T",7,4,42,0,2,0,"1","9.68333333333333","5","Jun 3_5","R_3jVh81KngV6bUKh","3",0,1,"5"
"1333","1333","0","T",7,1,36,1,2,0,"0","60","3.6","Jun 3_5","R_25NoLFgkdNaF5xR","-1",0,1,"5"
"1334","1334","0","CND",4,2,25,0,2,0,"1","32.0666666666667","3.8","Jun 3_5","R_2ByvFRGV3PASFrx","0",0,0,"5"
"1335","1335","0","T",4,3,35,1,1,0,"0","34.3666666666667","4.8","Jun 3_5","R_2CUomBxqmN2lpjQ","-2",0,1,"5"
"1336","1336","0","T",7,1,19,0,3,0,"1","14.6166666666667","4.6","Jun 3_5","R_WeMH4mWWx4iBzln","0",0,1,"5"
"1337","1337","0","T",7,1,69,1,3,0,"1","38.3","4","Jun 3_5","R_1gdrg9aDqIFUe4m","0",0,1,"5"
"1338","1338","0","T",5,1,22,0,3,0,"0","11.6166666666667","4.6","Jun 3_5","R_3feIBD7Bwry5k5W","0",0,1,"5"
"1339","1339","0","T",6,1,56,0,1,0,"1","42.3166666666667","3.9","Jun 3_5","R_3rIfZwcNF5mMNuz","-2",0,1,"5"
"1340","1340","0","T",6,4,66,1,2,NA,"0","29.45","2.5","Jun 3_5","R_1Iz7Ljx1uzLSomH",NA,0,1,"5"
"1341","1341","0","CND",5,3,39,1,0,0,"0","21.2833333333333","4.3","Jun 3_5","R_3g13G3Esth96EON","-2",0,0,"5"
"1342","1342","0","T",7,3,62,0,2,0,"1","41.2","5","Jun 3_5","R_3HObgVjm8wsK3HP","-2",0,1,"5"
"1343","1343","0","T",7,4,62,1,1,0,"1","60","4.9","Jun 3_5","R_vBukwAnkYmljscx","-2",0,1,"5"
"1344","1344","0","T",7,2,19,0,3,0,"0","11.4333333333333","4.5","Jun 3_5","R_3oT6rKuqCiBSio9","-2",0,1,"5"
"1345","1345","0","CND",4,1,35,0,0,0,"0","19.9666666666667","3.7","Jun 3_5","R_XSWW6XCyd3y57ah","1",0,0,"5"
"1346","1346","0","FM",4,3,37,0,2,0,"0","23.7666666666667","1.8","Jun 3_5","R_1EXuzXKWZmcicvj","0",0,0,"5"
"1347","1347","0","T",7,1,55,0,0,0,"1","21.7333333333333","4.4","Jun 3_5","R_2i4HRv9F8EXZyeZ","2",0,1,"5"
"1348","1348","0","T",7,4,72,0,3,0,"1","42.8666666666667","3.4","Jun 3_5","R_3iOaZjdXBkQB4hN","0",0,1,"5"
"1349","1349","0","CND",4,1,42,0,0,0,"0","35.1666666666667","2.2","Jun 3_5","R_2djfriBfidSa9kG","0",0,0,"5"
"1350","1350","0","CND",4,1,69,0,1,0,"0","40.8166666666667","4.6","Jun 3_5","R_1cXI7Y9bZdhYqqe","0",0,0,"5"
"1351","1351","0","T",6,3,51,1,0,0,"1","50.7666666666667","1.7","Jun 3_5","R_3dZnTYDZuvNehHM","-1",0,1,"5"
"1352","1352","0","T",7,2,42,1,0,0,"0","60","3.2","Jun 3_5","R_1IQbWANamqOnqkG","0",0,1,"5"
"1353","1353","0","FM",2,2,37,1,1,0,"0","41.2333333333333","2.5","Jun 3_5","R_3dVP8rQYfXGuKqv","2",0,0,"5"
"1354","1354","0","T",6,2,43,1,2,0,"1","18.05","3.1","Jun 3_5","R_2wsIP3naZGyaStX","2",0,1,"5"
"1355","1355","0","T",7,4,47,1,3,0,"1","18.55","3.9","Jun 3_5","R_2WG5VyalJKFGew3","0",0,1,"5"
"1356","1356","0","FM",4,1,29,1,0,0,"0","8.11666666666667","4","Jun 8_4","R_31vCl5H2CSZesMZ","3",0,0,"4"
